,run_id,model,target_col,window,param_grid,horizon,use_regressors,regressor_cols,backtest,start_date,end_date,best_params,forecast_sample,forecast_path,plot_path,error,MAE,MAPE,RMSE,R2,Bias
67,prophet_Weight Consumed_2_20250707155415,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-03-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 5227105.351741832, 1: 6539999.800590562}, 'Weight Consumed': {0: 3135673.423076923, 1: 5394107.1996892}}",,,,1618662.2647831351,0.4397071519003195,1686291.39905289,-1.2300290489857821,1618662.2647831351
68,prophet_Weight Consumed_2_20250707155416,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Weight Sold'],True,2022-01-01 00:00:00,2024-03-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 5345804.195449395, 1: 6627669.686347694}, 'Weight Consumed': {0: 3135673.423076923, 1: 5394107.1996892}}",,,,1721846.629515483,0.46676077131293703,1789742.2215893029,-1.5120381908119702,1721846.629515483
69,prophet_Weight Consumed_4_20250707155416,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,"['Oil Price Lag3', 'Weight Sold']",True,2022-01-01 00:00:00,2024-03-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00'), 2: Timestamp('2024-02-01 00:00:00'), 3: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4799084.372396251, 1: 3355580.0643272614, 2: 4185492.877354144, 3: 5604293.414364102}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316, 2: 3135673.423076923, 3: 5394107.1996892}}",,,,903974.6486439656,0.21212136569640772,1094940.9358117448,-0.5029631501236924,-15560.177201061742
70,prophet_Weight Consumed_4_20250707155417,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-03-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00'), 2: Timestamp('2024-02-01 00:00:00'), 3: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4777994.872728971, 1: 3269174.910194762, 2: 4116360.3970382875, 3: 5559276.651326773}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316, 2: 3135673.423076923, 3: 5394107.1996892}}",,,,891766.2514219738,0.2074503661635175,1111556.6890016869,-0.5489242532730261,-70971.15148930321
71,prophet_Weight Consumed_4_20250707155418,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Weight Sold'],True,2022-01-01 00:00:00,2024-03-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00'), 2: Timestamp('2024-02-01 00:00:00'), 3: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 3578332.6066190023, 1: 2473816.103732855, 2: 3419859.714938416, 3: 4589129.034145464}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316, 2: 3135673.423076923, 3: 5394107.1996892}}",,,,1128481.6403833136,0.23200538189950545,1468604.9981913285,-1.7038148626771656,-986388.4944525671
72,prophet_Weight Consumed_6_20250707155418,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,"['Oil Price Lag3', 'Weight Sold']",True,2022-01-01 00:00:00,2024-03-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4304361.215845712, 1: 4757262.3253146475, 2: 4140277.806569705, 3: 2827900.7226872095}, 'Weight Consumed': {0: 4984193.156108597, 1: 5224371.113886114, 2: 4282261.098462567, 3: 5194649.716017316}}",,,,784762.5101815717,0.162295191705107,1069327.3963518578,-0.8523694914550135,-624989.7364240513
73,prophet_Weight Consumed_6_20250707155424,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-03-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4269929.108648259, 1: 4403992.230935021, 2: 3551950.3945920276, 3: 2346057.480014198}, 'Weight Consumed': {0: 4984193.156108597, 1: 5224371.113886114, 2: 4282261.098462567, 3: 5194649.716017316}}",,,,1024616.3262948878,0.20432092710766958,1335033.9383916003,-1.8872929113952766,-987274.585883488
74,prophet_Weight Consumed_6_20250707155425,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Weight Sold'],True,2022-01-01 00:00:00,2024-03-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4010359.5668686335, 1: 4153279.228893619, 2: 3055468.021397765, 3: 2039139.0855260247}, 'Weight Consumed': {0: 4984193.156108597, 1: 5224371.113886114, 2: 4282261.098462567, 3: 5194649.716017316}}",,,,1384568.85598283,0.2806556067349881,1639423.3655266743,-3.3540004859918966,-1384568.85598283
75,prophet_Weight Consumed_2_20250707155430,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,"['Oil Price Lag3', 'Weight Sold']",True,2022-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4799084.372396251, 1: 3355580.0643272614}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316}}",,,,1177946.4628118696,0.2373604229611951,1350793.0041732728,-7.767542495550712,-661123.1888781851
76,prophet_Weight Consumed_2_20250707155431,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4777994.872728971, 1: 3269174.910194762}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316}}",,,,1210604.290044479,0.24321474225202,1405916.9966263685,-8.497726004801105,-714870.515778075
77,prophet_Weight Consumed_2_20250707155431,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Weight Sold'],True,2022-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 3578332.6066190023, 1: 2473816.103732855}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316}}",,,,1712381.0520640127,0.34407928917385194,1987265.8185766272,-17.976328915934445,-1712381.0520640127
78,prophet_Weight Consumed_4_20250707155432,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,"['Oil Price Lag3', 'Weight Sold']",True,2022-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4304361.215845712, 1: 4757262.3253146475, 2: 4140277.806569705, 3: 2827900.7226872095}, 'Weight Consumed': {0: 4984193.156108597, 1: 5224371.113886114, 2: 4282261.098462567, 3: 5194649.716017316}}",,,,913918.25351433,0.1786440328654461,1255191.4336036663,-9.886231461140044,-913918.25351433
79,prophet_Weight Consumed_4_20250707155438,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4269929.108648259, 1: 4403992.230935021, 2: 3551950.3945920276, 3: 2346057.480014198}, 'Weight Consumed': {0: 4984193.156108597, 1: 5224371.113886114, 2: 4282261.098462567, 3: 5194649.716017316}}",,,,1278386.467571272,0.25481218196912214,1567723.3566777362,-15.982299199243283,-1278386.467571272
80,prophet_Weight Consumed_4_20250707155438,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Weight Sold'],True,2022-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4010359.5668686335, 1: 4153279.228893619, 2: 3055468.021397765, 3: 2039139.0855260247}, 'Weight Consumed': {0: 4984193.156108597, 1: 5224371.113886114, 2: 4282261.098462567, 3: 5194649.716017316}}",,,,1606807.2954471381,0.32358481628770686,1841049.8552936066,-22.420099146157387,-1606807.2954471381
81,prophet_Weight Consumed_6_20250707155444,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,"['Oil Price Lag3', 'Weight Sold']",True,2022-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-08-01 00:00:00'), 1: Timestamp('2023-09-01 00:00:00'), 2: Timestamp('2023-10-01 00:00:00'), 3: Timestamp('2023-11-01 00:00:00')}, 'forecast': {0: 5938840.131480811, 1: 5156566.356840604, 2: 4401572.325353944, 3: 4350323.12696343}, 'Weight Consumed': {0: 4301972.349084249, 1: 3072334.5, 2: 4984193.156108597, 3: 5224371.113886114}}",,,,1652790.2461489106,0.3863601511699955,1860148.5340810257,-5.167915897166011,-412423.69973652187
82,prophet_Weight Consumed_6_20250707155454,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-08-01 00:00:00'), 1: Timestamp('2023-09-01 00:00:00'), 2: Timestamp('2023-10-01 00:00:00'), 3: Timestamp('2023-11-01 00:00:00')}, 'forecast': {0: 5434285.163280835, 1: 5314014.444146608, 2: 5959588.455178394, 3: 6392721.740583718}, 'Weight Consumed': {0: 4301972.349084249, 1: 3072334.5, 2: 4984193.156108597, 3: 5224371.113886114}}",,,,1250312.6049051203,0.31011100023720245,1377565.390256952,-2.382732382131382,1129651.9824277689
83,prophet_Weight Consumed_6_20250707155459,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Weight Sold'],True,2022-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-08-01 00:00:00'), 1: Timestamp('2023-09-01 00:00:00'), 2: Timestamp('2023-10-01 00:00:00'), 3: Timestamp('2023-11-01 00:00:00')}, 'forecast': {0: 5724298.875485824, 1: 5123051.939288296, 2: 5089666.588995108, 3: 5488956.101409118}, 'Weight Consumed': {0: 4301972.349084249, 1: 3072334.5, 2: 4984193.156108597, 3: 5224371.113886114}}",,,,970399.0059733015,0.24340408383003773,1252870.9081630108,-1.7980524076907605,387784.14278303087
84,ma_Weight Sold_2_20250707155504,ma,Weight Sold,4.0,,2,False,,True,2022-01-01 00:00:00,2025-01-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2024-12-01 00:00:00'), 1: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 3382502.7974999994, 1: 3382502.7974999994}, 'Weight Sold': {0: 4162649.379999999, 1: 1584992.3099999998}}",,,,1288828.5349999997,0.6607486981028473,1385581.5823795644,-0.1557766547811683,508681.9525
85,ma_Weight Sold_2_20250707155504,ma,Weight Sold,6.0,,2,False,,True,2022-01-01 00:00:00,2025-01-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2024-12-01 00:00:00'), 1: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 3345960.8566666655, 1: 3345960.8566666655}, 'Weight Sold': {0: 4162649.379999999, 1: 1584992.3099999998}}",,,,1288828.5349999997,0.6536104808485638,1372587.0403172416,-0.13419963265179913,472140.01166666613
86,ma_Weight Sold_2_20250707155504,ma,Weight Sold,8.0,,2,False,,True,2022-01-01 00:00:00,2025-01-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2024-12-01 00:00:00'), 1: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 3525159.3862499995, 1: 3525159.3862499995}, 'Weight Sold': {0: 4162649.379999999, 1: 1584992.3099999998}}",,,,1288828.5349999997,0.6886156832719427,1444064.0179534713,-0.25540139704368303,651338.5412500001
87,ma_Weight Sold_2_20250707155504,ma,Weight Sold,10.0,,2,False,,True,2022-01-01 00:00:00,2025-01-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2024-12-01 00:00:00'), 1: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 3471152.152, 1: 3471152.152}, 'Weight Sold': {0: 4162649.379999999, 1: 1584992.3099999998}}",,,,1288828.5349999997,0.6780657408608979,1420522.3275093473,-0.21480296355885176,597331.3070000004
88,ma_Weight Sold_4_20250707155504,ma,Weight Sold,4.0,,4,False,,True,2022-01-01 00:00:00,2025-01-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2024-10-01 00:00:00'), 1: Timestamp('2024-11-01 00:00:00'), 2: Timestamp('2024-12-01 00:00:00'), 3: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 3556039.1324999994, 1: 3556039.1324999994, 2: 3556039.1324999994, 3: 3556039.1324999994}, 'Weight Sold': {0: 2944637.7799999993, 1: 2906970.83, 2: 4162649.379999999, 3: 1584992.3099999998}}",,,,959531.6812499997,0.45505192967420505,1123399.177052442,-0.5179663494154345,656226.5574999999
89,ma_Weight Sold_4_20250707155504,ma,Weight Sold,6.0,,4,False,,True,2022-01-01 00:00:00,2025-01-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2024-10-01 00:00:00'), 1: Timestamp('2024-11-01 00:00:00'), 2: Timestamp('2024-12-01 00:00:00'), 3: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 3724944.4133333326, 1: 3724944.4133333326, 2: 3724944.4133333326, 3: 3724944.4133333326}, 'Weight Sold': {0: 2944637.7799999993, 1: 2906970.83, 2: 4162649.379999999, 3: 1584992.3099999998}}",,,,1043984.3216666662,0.5004151296788772,1229729.6316122292,-0.8189184040378348,825131.838333333
90,ma_Weight Sold_4_20250707155504,ma,Weight Sold,8.0,,4,False,,True,2022-01-01 00:00:00,2025-01-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2024-10-01 00:00:00'), 1: Timestamp('2024-11-01 00:00:00'), 2: Timestamp('2024-12-01 00:00:00'), 3: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 3607489.1137499996, 1: 3607489.1137499996, 2: 3607489.1137499996, 3: 3607489.1137499996}, 'Weight Sold': {0: 2944637.7799999993, 1: 2906970.83, 2: 4162649.379999999, 3: 1584992.3099999998}}",,,,985256.6718749998,0.46886994518067937,1154209.036410209,-0.6023702811312921,707676.5387500001
91,ma_Weight Sold_4_20250707155504,ma,Weight Sold,10.0,,4,False,,True,2022-01-01 00:00:00,2025-01-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2024-10-01 00:00:00'), 1: Timestamp('2024-11-01 00:00:00'), 2: Timestamp('2024-12-01 00:00:00'), 3: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 3589581.7339999997, 1: 3589581.7339999997, 2: 3589581.7339999997, 3: 3589581.7339999997}, 'Weight Sold': {0: 2944637.7799999993, 1: 2906970.83, 2: 4162649.379999999, 3: 1584992.3099999998}}",,,,976302.9819999998,0.46406052746945675,1143317.0640471394,-0.5722706671572151,689769.1590000002
92,ma_Weight Sold_6_20250707155504,ma,Weight Sold,4.0,,6,False,,True,2022-01-01 00:00:00,2025-01-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00'), 2: Timestamp('2024-10-01 00:00:00'), 3: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 3667815.9749999996, 1: 3667815.9749999996, 2: 3667815.9749999996, 3: 3667815.9749999996}, 'Weight Sold': {0: 3129936.5699999994, 1: 4548466.009999999, 2: 2944637.7799999993, 3: 2906970.83}}",,,,913368.3083333331,0.38429213896307174,1060640.1599230932,-0.2253807495840623,454873.8283333336
